58, 52, 43, 56,5016832, 4569600, 4653056, 4410368
59, 47, 43, 63,3964004, 4500992, 5527040, 4252416
64, 40, 43, 77,2744832, 3747328, 7704320, 4264704
68, 34, 42, 88,2319872, 4695040, 8388352, 4291072
78, 24, 46, 112,1634560, 4667904, 8388352, 4293632
85, 19, 45, 127,1382912, 4470784, 8388096, 4120320
78, 24, 44, 113,1655040, 4461568, 7801856, 4080640
72, 28, 43, 100,2011648, 4489472, 7353344, 4062720
65, 38, 44, 78,2902784, 4539648, 6078464, 4086016
60, 41, 43, 70,3468800, 4532736, 5348608, 4093952
58, 51, 45, 58,5186304, 4604928, 3886080, 4227328
56, 47, 46, 61,4540928, 5239040, 4500224, 3688704
51, 41, 54, 72,3558400, 6796032, 5997312, 2857472
49, 36, 58, 79,3245312, 7701504, 6827520, 2582016
46, 30, 66, 95,2836992, 8388352, 8329984, 2178816
45, 28, 73, 106,2678016, 8388352, 8388352, 2029056
45, 29, 67, 97,2819840, 8388352, 7660288, 2195712
48, 33, 62, 88,3028224, 7988480, 6953472, 2402304
50, 40, 54, 72,3625728, 6283264, 5554944, 2943232
53, 44, 51, 67,4043520, 5577728, 4940032, 3321856
59, 52, 44, 58,5145856, 4313088, 3866368, 4374784
53, 50, 49, 57,5220096, 5313280, 3948800, 3613184
43, 49, 58, 59,5504512, 7631872, 4126976, 2559488
39, 51, 64, 62,5670656, 8388352, 4276224, 2181632
29, 50, 79, 66,6208256, 8388352, 4696064, 1655296
25, 51, 88, 70,6475173, 8388352, 4937984, 1471744
30, 51, 79, 67,6128128, 8388352, 4683776, 1685248
33, 50, 72, 64,5831424, 8388352, 4462848, 1921536
41, 51, 60, 60,5420544, 6985728, 4225536, 2594560
46, 48, 53, 57,5289728, 5967360, 4164864, 3064832
58, 53, 44, 57,5061632, 4151296, 4102656, 4376576
53, 53, 47, 54,5840896, 4796672, 3593728, 3851776
45, 62, 58, 47,7867392, 6457600, 2895104, 3143936
42, 67, 62, 46,8388352, 7352320, 2626048, 2896896
34, 78, 75, 42,8388352, 8388352, 2354944, 2668800
32, 84, 84, 39,8388352, 8388352, 2253056, 2591232
34, 78, 76, 42,8388352, 8388352, 2360832, 2659328
37, 73, 68, 44,8388352, 7968768, 2538240, 2802176
45, 63, 57, 47,7224064, 6189824, 3021312, 3279360
48, 59, 54, 49,6352384, 5480960, 3380736, 3583488
58, 52, 45, 56,4740352, 4095476, 4362496, 4441344
57, 57, 45, 52,5739776, 4204544, 3575552, 4453376
56, 69, 49, 42,8292096, 4396288, 2491392, 4705792
57, 78, 51, 38,8388352, 4614912, 2140928, 4961536
58, 95, 57, 29,8388352, 5089792, 1616896, 5520384
59, 104, 61, 26,8388352, 5339648, 1446400, 5783552
58, 95, 57, 29,8388352, 5073152, 1659136, 5463808
57, 86, 54, 33,8388352, 4821504, 1924864, 5129216
57, 72, 48, 44,7485696, 4516096, 2639872, 4658944
57, 66, 47, 46,6469120, 4444416, 3089152, 4541440
58, 52, 44, 56,4493568, 4378368, 4496128, 4369664
61, 58, 42, 53,5082624, 3791104, 3855616, 4931072
70, 68, 38, 47,6684160, 3012096, 2991104, 6422272
75, 76, 36, 43,7633664, 2756608, 2718208, 7291392
92, 92, 32, 37,8388352, 2412800, 2342656, 8388352
101, 102, 30, 35,8388352, 2258944, 2178304, 8388352
93, 92, 33, 37,8388352, 2367488, 2315520, 8388352
83, 83, 34, 40,8246272, 2571520, 2539264, 7527936
70, 69, 38, 46,6482176, 3139840, 3111168, 5834496
65, 64, 40, 49,5729003, 3518208, 3513600, 5166080
59, 52, 44, 57,4494508, 4518912, 4542720, 4006656
63, 54, 39, 56,4464896, 3721984, 4470528, 4779520
79, 59, 32, 58,4525824, 2645504, 4525056, 6598656
89, 62, 27, 60,4628480, 2247168, 4631808, 7583488
114, 70, 18, 65,4867072, 1632000, 4814592, 8388352
131, 75, 12, 68,4978688, 1493248, 4798976, 8388352
116, 69, 17, 65,4862720, 1463997, 4690688, 8142848
102, 66, 23, 62,4786432, 1937152, 4579584, 7378688
79, 58, 31, 58,4676352, 2716672, 4416512, 5670912
70, 55, 35, 58,4702208, 3258368, 4398848, 4933888
58, 51, 44, 57,4702362, 4662272, 4423936, 3632896
63, 51, 41, 61,4093184, 4035840, 5037312, 4092928
75, 45, 33, 71,3136256, 3165440, 6494208, 5213952
84, 43, 31, 80,2760448, 2838016, 7215104, 5782016
108, 39, 23, 100,2090496, 2290944, 8131072, 6518784
128, 37, 20, 114,1833728, 2071296, 8017152, 6385920
112, 39, 24, 102,2007040, 2208768, 7376128, 5947904
98, 41, 27, 91,2315520, 2467584, 6883072, 5594880
78, 45, 33, 73,3112704, 3150848, 5662208, 4732928
69, 48, 37, 66,3570944, 3550464, 5064704, 4297472
